Date,Adj Close,Close,High,Low,Open,Volume,Return,MACD (%),% Distance 200MA,Volume Ratio,ATR,RSI,Volatility,Breakout
2020-10-15,299.59918212890625,319.260009765625,319.70001220703125,315.2300109863281,315.7099914550781,2481700,-0.0011886316634667216,1.0871291527551177,12.355564530633933,0.8984797853814657,21.010009765625,26.887711944555747,0.19511649223179872,0
2020-10-16,299.345703125,318.989990234375,322.2099914550781,318.8999938964844,320.6499938964844,1669600,-0.0008460604001154781,1.0919339060140543,12.211626604974485,0.6242545474939709,21.010009765625,21.088098565975613,0.18878413675996786,0
2020-10-19,294.82257080078125,314.1700134277344,320.8900146484375,313.3299865722656,320.29998779296875,2229600,-0.015110062636609745,0.9639279476453866,10.473190723018906,0.8712131572880482,21.010009765625,15.76450870021445,0.19333602626169502,0
2020-10-20,295.98614501953125,315.4100036621094,318.6700134277344,314.7799987792969,315.4800109863281,3066600,0.003946693143572988,0.8833427708621088,10.865863923943305,1.1907068487193475,21.010009765625,14.14821145120301,0.19126610615965736,0
2020-10-21,295.45123291015625,314.8399963378906,317.5199890136719,314.5899963378906,315.4100036621094,2607700,-0.0018072200958585416,0.7959437231698798,10.621822904549184,1.0154436846778088,21.010009765625,10.1573624286235,0.16753789372712732,0
2020-10-22,297.07476806640625,316.57000732421875,317.1600036621094,312.989990234375,315.05999755859375,2362400,0.005495103676699475,0.7614671359258441,11.185381498498773,0.9338933636408558,18.040008544921875,17.735601351803766,0.16775125598292775,0
2020-10-23,298.0882568359375,317.6499938964844,317.8399963378906,315.239990234375,317.8399963378906,1429300,0.0034115612582241717,0.7526618692049344,11.522123572653767,0.5793911386760712,18.040008544921875,11.760024596038221,0.1608146294992073,0
2020-10-26,292.59844970703125,311.79998779296875,315.0799865722656,308.3599853515625,314.30999755859375,3335800,-0.018416717207104694,0.5912933407428295,9.43610041171913,1.3280542400952307,16.860015869140625,8.697509590163577,0.1680012764527264,0
2020-10-27,291.63189697265625,310.7699890136719,312.4700012207031,310.55999755859375,312.17999267578125,2196100,-0.0033033419532563224,0.4318282793719312,9.048274068973427,0.8761951879285271,16.860015869140625,-5.2934842260943356,0.1669782799365323,0
2020-10-28,281.5908508300781,300.07000732421875,305.739990234375,299.6199951171875,305.1300048828125,5650500,-0.03443054839615023,0.029885129191976487,5.287311801706777,2.195473063152148,25.600006103515625,-39.34037157792534,0.20662373480203045,1
2020-10-29,284.5562438964844,303.2300109863281,306.25,298.69000244140625,300.32000732421875,5365200,0.01053085729761749,-0.20805829452930094,6.384975912018093,1.9932532841942578,26.529998779296875,-37.04006931247554,0.20916349609625057,1
2020-10-30,281.3562316894531,299.82000732421875,302.8599853515625,296.3699951171875,301.55999755859375,5892100,-0.011245622880077577,-0.4823511904092211,5.188512181632084,2.0819920636883706,27.360015869140625,-87.7534038612321,0.2103026929020658,1
2020-11-02,284.63128662109375,303.30999755859375,305.30999755859375,300.6300048828125,303.3699951171875,4080400,0.01164024308960565,-0.6026272776872014,6.408213563096501,1.3993981120266135,26.92999267578125,-49.56558667698232,0.20442226832607216,1
2020-11-03,289.6518859863281,308.6600036621094,310.739990234375,306.0899963378906,306.57000732421875,3378300,0.01763895819336936,-0.5503848771777006,8.269002452239413,1.158837149472601,25.839996337890625,-21.3589950299379,0.20926372730388237,1
2020-11-04,296.173828125,315.6099853515625,319.6499938964844,312.0,313.19000244140625,5750200,0.0225164842841028,-0.3223314883580965,10.677004648055496,1.8445676964877444,25.839996337890625,-4.915638396275341,0.21577352520600834,1
2020-11-05,301.9732971191406,321.7900085449219,323.54998779296875,320.5199890136719,320.94000244140625,3950300,0.019581301396060402,0.01764316071606731,12.802166406115127,1.2236471207756405,27.17999267578125,4.416448836548426,0.22446633229353918,0
2020-11-06,301.9357604980469,321.75,322.9200134277344,319.42999267578125,321.44000244140625,3640600,-0.00012430443834554605,0.27981902973433087,12.740807857396856,1.1131205809287217,27.17999267578125,10.489096399429712,0.22255343152631793,1
